Tuning Experiment Output,22/04/2022 12:57:29
Network,medium
Min Target Flow,700
Exact Cost,573182.8395708431
Relaxed Cost,578345.4805457174
TUNING EXPERIMENT OUTPUT
Num. Ants,Initial Pheromone,Evap. Rate,Alpha,Beta,Q,Best Cost,Convergence
10,1000000,0.5,1,5,1,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971,715908.2514377971
10,1000000,0.5,1,5,5,751833.6350190152,846549.5742082854,846549.5742082854,762337.8078115163,762337.8078115163,762337.8078115163,751833.6350190152,751833.6350190152,751833.6350190152,751833.6350190152,751833.6350190152
10,1000000,0.5,3,1,1,756557.9101671189,814242.9012759255,763858.1752008145,763858.1752008145,763858.1752008145,763858.1752008145,756557.9101671189,756557.9101671189,756557.9101671189,756557.9101671189,756557.9101671189
10,1000000,0.5,3,1,5,770288.9096822253,828741.8146677742,828741.8146677742,828741.8146677742,803128.6019539282,803128.6019539282,770288.9096822253,770288.9096822253,770288.9096822253,770288.9096822253,770288.9096822253
10,1000000,0.5,3,5,1,715486.7600264763,861516.6207101953,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763,715486.7600264763
10,1000000,0.5,3,5,5,767882.3286866853,929984.6660889984,788684.4610915213,788684.4610915213,788684.4610915213,788684.4610915213,788684.4610915213,788684.4610915213,788684.4610915213,788684.4610915213,767882.3286866853
25,1,0.05,1,1,1,749512.565452287,828719.907249603,792004.7637737618,789123.8613217676,789123.8613217676,749512.565452287,749512.565452287,749512.565452287,749512.565452287,749512.565452287,749512.565452287
25,1,0.05,1,1,5,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573,733011.3785678573
25,1,0.05,1,5,1,734877.8031377487,840989.4025552704,784874.5876808815,740880.3281857583,740880.3281857583,740880.3281857583,740880.3281857583,740880.3281857583,734877.8031377487,734877.8031377487,734877.8031377487
25,1,0.05,1,5,5,777182.818468086,825302.9890623624,801743.9025012158,778075.3815456043,778075.3815456043,778075.3815456043,778075.3815456043,778075.3815456043,777182.818468086,777182.818468086,777182.818468086
25,1,0.05,3,1,1,733191.4900773416,760322.7114270716,760322.7114270716,760322.7114270716,760322.7114270716,760322.7114270716,733191.4900773416,733191.4900773416,733191.4900773416,733191.4900773416,733191.4900773416
25,1,0.05,3,1,5,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233,768107.0100938233
25,1,0.05,3,5,1,736671.1121225534,793719.3123671077,777790.8120369982,777790.8120369982,777790.8120369982,777790.8120369982,777790.8120369982,736671.1121225534,736671.1121225534,736671.1121225534,736671.1121225534
25,1,0.05,3,5,5,787623.8316550141,800105.5825890206,800105.5825890206,787623.8316550141,787623.8316550141,787623.8316550141,787623.8316550141,787623.8316550141,787623.8316550141,787623.8316550141,787623.8316550141
25,1,0.5,1,1,1,718921.4062586756,843871.0378890397,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756,718921.4062586756
25,1,0.5,1,1,5,703901.6797285269,851085.0271930406,797084.1484179099,797084.1484179099,791815.52630138,791815.52630138,703901.6797285269,703901.6797285269,703901.6797285269,703901.6797285269,703901.6797285269
25,1,0.5,1,5,1,779687.4838511935,818909.6144893299,782648.4224336842,782648.4224336842,779687.4838511935,779687.4838511935,779687.4838511935,779687.4838511935,779687.4838511935,779687.4838511935,779687.4838511935
25,1,0.5,1,5,5,715422.0168050553,737379.5625790989,737379.5625790989,737379.5625790989,737379.5625790989,737379.5625790989,737379.5625790989,715422.0168050553,715422.0168050553,715422.0168050553,715422.0168050553
25,1,0.5,3,1,1,733036.9097095893,876522.8046759424,856997.0797901048,779838.5013958466,779838.5013958466,779838.5013958466,779838.5013958466,773410.2845048856,773410.2845048856,773410.2845048856,733036.9097095893
25,1,0.5,3,1,5,762252.7890515337,813933.605131178,813933.605131178,785327.3941093977,762828.6060240106,762828.6060240106,762252.7890515337,762252.7890515337,762252.7890515337,762252.7890515337,762252.7890515337
25,1,0.5,3,5,1,717447.3003151702,812353.0772942397,798934.9483059661,789632.7055591588,738866.525593852,738866.525593852,717447.3003151702,717447.3003151702,717447.3003151702,717447.3003151702,717447.3003151702
25,1,0.5,3,5,5,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789,778204.4915371789
25,1000000,0.05,1,1,1,778207.7902439918,841428.3926236858,812950.9597857355,812950.9597857355,800438.4433892431,800438.4433892431,800438.4433892431,800438.4433892431,800438.4433892431,778207.7902439918,778207.7902439918
25,1000000,0.05,1,1,5,757391.2411361118,766512.4825373855,766512.4825373855,757391.2411361118,757391.2411361118,757391.2411361118,757391.2411361118,757391.2411361118,757391.2411361118,757391.2411361118,757391.2411361118
25,1000000,0.05,1,5,1,743879.8387752409,835132.521765125,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409,743879.8387752409
25,1000000,0.05,1,5,5,719117.059281859,784760.9580815614,784760.9580815614,784760.9580815614,765211.3401381839,765211.3401381839,760137.7424669322,760137.7424669322,719117.059281859,719117.059281859,719117.059281859
25,1000000,0.05,3,1,1,727134.9307153183,841112.6550430548,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183,727134.9307153183
25,1000000,0.05,3,1,5,770241.4456537534,807980.1318277189,807980.1318277189,798625.5853188239,794868.8341927078,785817.7403915807,785817.7403915807,785817.7403915807,770241.4456537534,770241.4456537534,770241.4456537534
25,1000000,0.05,3,5,1,752909.7761727951,762494.4840222267,762494.4840222267,762494.4840222267,752909.7761727951,752909.7761727951,752909.7761727951,752909.7761727951,752909.7761727951,752909.7761727951,752909.7761727951
25,1000000,0.05,3,5,5,724758.1288185403,788642.3670024974,788642.3670024974,788642.3670024974,788642.3670024974,782890.2429096414,782890.2429096414,724758.1288185403,724758.1288185403,724758.1288185403,724758.1288185403
25,1000000,0.5,1,1,1,755115.359104418,829574.0540950736,821450.7698723755,772705.5404601415,772705.5404601415,772705.5404601415,755115.359104418,755115.359104418,755115.359104418,755115.359104418,755115.359104418
25,1000000,0.5,1,1,5,723353.9391852344,830732.8192658414,823930.2406760264,797172.7004022497,723353.9391852344,723353.9391852344,723353.9391852344,723353.9391852344,723353.9391852344,723353.9391852344,723353.9391852344
25,1000000,0.5,1,5,1,706603.8350793009,843003.2513566318,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009,706603.8350793009
25,1000000,0.5,1,5,5,711173.1933918612,807670.9728895227,795211.356564831,758768.1160451296,752795.9574639468,711173.1933918612,711173.1933918612,711173.1933918612,711173.1933918612,711173.1933918612,711173.1933918612
25,1000000,0.5,3,1,1,742105.4625150305,822688.584987931,807187.3046454082,807187.3046454082,807187.3046454082,764872.1389610952,764872.1389610952,742105.4625150305,742105.4625150305,742105.4625150305,742105.4625150305
25,1000000,0.5,3,1,5,766129.5447057558,820908.0770441231,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558,766129.5447057558
25,1000000,0.5,3,5,1,752084.1906083295,763853.5335840529,763853.5335840529,763853.5335840529,763853.5335840529,752084.1906083295,752084.1906083295,752084.1906083295,752084.1906083295,752084.1906083295,752084.1906083295
25,1000000,0.5,3,5,5,761282.469001062,869359.6788287006,791618.3963001189,779203.6940623148,770060.2663176531,770060.2663176531,770060.2663176531,767038.9430475759,767038.9430475759,767038.9430475759,761282.469001062
